object_id,R.A.,Dec.,specz,zcmodel_mag,tract,patch,layer,num_class,galaxy_type,interaction,ring,fan,tailm,distortion,label1
42304946829292883,222.8475904,0.00707226,0.02316491,14.4051,9619,100,wide,68,0.18061,0.84713,0.827586,0.103448,0.017241,0.051724,0
41113909448447177,180.20339224,-1.04462147,0.1787375,16.8896,9348,702,wide,82,0.94704,0.81373,0.035088,0.035088,0.333333,0.596491,2
41210541917635506,212.95805595,-0.48036187,0.09765185,16.8838,9370,605,wide,48,1.0,0.86929,0.0,0.0,0.666667,0.333333,3
70373417102110163,228.28578551,43.16988333,0.1170826,16.9254,16001,200,wide,89,0.75839,0.98679,0.039604,0.019802,0.39604,0.544554,2
42670813618396513,344.66521051,0.17476622,0.1210814,16.6822,9702,701,wide,54,1.0,1.0,0.0,0.017544,0.578947,0.403509,3
42630428040915431,332.39274499,1.05752519,0.08492811,16.6841,9693,106,wide,62,0.93442,0.92875,0.016129,0.0,0.629032,0.354839,3
41214939964150133,214.3890815,-0.48505747,0.08367185,15.7779,9371,605,wide,63,0.76112,0.91113,0.157895,0.052632,0.421053,0.368421,3
42652830590341800,339.26222014,1.18899145,0.1837679,16.867,9698,406,wide,56,0.31763,0.94344,0.666667,0.047619,0.166667,0.119048,0
41011942629864432,147.18678551,-0.49381664,0.09031707,16.4889,9325,105,wide,78,0.93621,0.99099,0.010753,0.0,0.55914,0.430108,3
46887857322744818,333.55153129,6.29454056,0.05985276,15.6111,10661,202,wide,48,0.35077,0.85261,0.109091,0.345455,0.236364,0.309091,1
41140297727506994,189.07915618,-1.09396824,0.1433452,16.9852,9354,702,wide,51,1.0,0.86793,0.0,0.0,0.7,0.3,3
40140996276673734,213.43937449,-1.88169539,0.1198681,16.7639,9127,6,wide,54,1.0,0.86337,0.021277,0.021277,0.617021,0.340426,3
41645531910397453,0.18396403,0.67301298,0.06254611,14.4808,9469,304,wide,52,0.65383,0.98141,0.135802,0.419753,0.308642,0.135802,1
41007540288378593,145.75973603,-0.81386702,0.06763429,15.4123,9324,104,wide,76,0.85164,0.94958,0.033708,0.05618,0.640449,0.269663,3
41104829887576108,177.6514888,-1.40952395,0.01977592,16.6763,9346,500,wide,105,0.7457,0.87713,0.0,0.018349,0.449541,0.53211,2
69625770670059749,245.13849873,42.6171123,0.1374904,15.9154,15831,205,wide,112,0.22033,0.99152,0.40411,0.09589,0.280822,0.219178,0
41135903975953189,187.5771086,-0.99483711,0.1119038,16.5922,9353,703,wide,107,0.90703,0.84962,0.0,0.035294,0.717647,0.247059,3
41214793935261867,214.69714911,-0.84860694,0.151125,16.2622,9371,503,wide,59,0.38299,1.0,0.103448,0.034483,0.448276,0.413793,3
42662159259295617,341.54938817,0.28412677,0.1662459,16.7065,9700,802,wide,51,1.0,0.94671,0.044444,0.022222,0.6,0.333333,3
69604205639258507,234.44149914,43.07029609,0.148244,16.7966,15826,508,wide,108,0.05935,0.81891,0.064935,0.584416,0.12987,0.220779,1
44785861673389529,340.60464652,3.24841888,0.1875479,16.7412,10183,401,wide,66,0.0,0.92214,0.039216,0.54902,0.039216,0.372549,1
42204066637442971,188.25218632,0.00202147,0.08432973,16.9581,9596,300,wide,118,0.74345,0.96129,0.044444,0.081481,0.451852,0.422222,3
41561844472646604,332.2777053,-0.09514293,0.1621053,16.7877,9450,207,wide,63,0.92148,1.0,0.0,0.044776,0.626866,0.328358,3
43708220019079852,336.4063284,2.47477687,0.1977964,16.8092,9938,305,wide,65,0.29984,0.93952,0.851064,0.042553,0.06383,0.042553,0
42666419866855964,343.06347878,0.38668347,0.079759,15.6632,9701,702,wide,51,0.81195,1.0,0.0,0.034483,0.758621,0.206897,3
42657211456976372,340.66731321,0.30936199,0.07367888,15.7038,9699,402,wide,57,0.56214,0.83757,0.05,0.075,0.325,0.55,2
42296043362085440,219.94730816,1.31323184,0.05008364,16.1039,9617,7,wide,51,0.89252,0.9355,0.0,0.081967,0.491803,0.42623,3
40994895904660733,140.5870861,-0.74559267,0.1393324,16.0533,9321,504,wide,76,0.34855,1.0,0.084211,0.094737,0.568421,0.252632,3
42661880086425349,341.78948497,0.1758937,0.08520912,16.2647,9700,601,wide,51,1.0,0.93801,0.0,0.036364,0.527273,0.436364,3
70382913274807730,230.96042309,43.75359547,0.1250128,16.7828,16003,703,wide,75,0.0,0.9292,0.038961,0.220779,0.233766,0.506494,2
41636465234435896,357.61477343,-0.61532969,0.130506,16.8126,9467,105,wide,66,1.0,0.84669,0.0,0.0,0.610169,0.38983,3
42067340648543211,142.92270311,1.16518692,0.05832371,16.513,9565,6,wide,73,0.85822,0.8168,0.2,0.057143,0.557143,0.185714,3
41214527647291672,214.98968687,-0.48031178,0.1385807,16.032,9371,305,wide,58,0.79818,0.95022,0.0,0.0,0.520833,0.479167,3
41109249408927230,179.16325656,-0.5267084,0.1252853,16.71,9347,505,wide,88,0.9453,1.0,0.111111,0.055556,0.324074,0.509259,2
69617807800691459,239.74055959,42.88974168,0.1391441,16.7918,15829,807,wide,95,0.16053,1.0,0.880952,0.035714,0.047619,0.035714,0
43769646641345591,357.39152316,2.09606036,0.1432535,15.6823,9952,203,wide,49,0.96521,1.0,0.030303,0.0,0.636364,0.333333,3
69626049842941142,244.63904388,42.83504629,0.06076249,16.6793,15831,406,wide,113,0.36295,0.8221,0.75,0.034091,0.011364,0.204545,0
42195279134349598,185.46408619,0.34259163,0.1486799,16.6003,9594,302,wide,93,0.0,0.94352,0.244681,0.340426,0.085106,0.329787,1
42301540920226818,220.03878485,1.3395776,0.0845805,16.0991,9618,807,wide,65,0.97276,0.88036,0.046154,0.092308,0.615385,0.246154,3
42296580232996135,219.18605691,0.71004761,0.05619664,15.8879,9617,404,wide,63,0.58492,0.85932,0.085106,0.12766,0.319149,0.468085,2
41122580987404936,183.30706799,-0.60684796,0.1157809,16.8177,9350,605,wide,99,0.27298,0.8,0.666667,0.08,0.066667,0.186667,0
41109391142841549,178.96328476,-0.42486592,0.1268945,16.8945,9347,606,wide,92,1.0,0.8112,0.0,0.013699,0.643836,0.342466,3
41007669137407909,145.63397896,-1.05058615,0.1432976,16.5697,9324,202,wide,78,0.82451,1.0,0.0,0.026087,0.547826,0.426087,3
41637285573188477,356.51225506,-0.79089249,0.1333991,16.9439,9467,704,wide,68,0.21554,0.93074,0.686567,0.044776,0.029851,0.238806,0
43726220227016764,341.86058505,2.22583896,0.148175,16.3993,9942,604,wide,63,0.04822,0.95685,0.015152,0.242424,0.318182,0.424242,2
41113518606422431,180.7684785,-0.12429306,0.1222394,15.8146,9348,407,wide,91,0.8835,1.0,0.054795,0.089041,0.479452,0.376712,3
42639773889758566,334.7063346,1.19556745,0.1555255,16.6253,9695,506,wide,65,1.0,1.0,0.011905,0.011905,0.642857,0.333333,3
42032564298345498,130.50319668,1.01837651,0.076298,16.8609,9557,305,wide,83,0.7346,0.85905,0.014085,0.084507,0.760563,0.140845,3
42696952789360711,353.91022748,1.26478316,0.1166249,16.7162,9708,507,wide,47,0.97403,0.94713,0.0,0.0,0.27027,0.72973,2
43123537531138500,138.07254473,1.71885536,0.1393164,16.3389,9805,501,wide,65,0.81124,1.0,0.0,0.0,0.602941,0.397059,3
42077073044437115,144.67877721,0.03020037,0.09061022,15.3865,9567,700,wide,70,0.82586,1.0,0.087719,0.070175,0.561404,0.280702,3
40066783536768400,187.49407567,-1.64131334,0.09628421,16.4822,9110,407,wide,75,0.80821,0.97581,0.119403,0.014925,0.059701,0.80597,2
42670813618402479,344.59689068,0.27122677,0.1543135,16.3823,9702,701,wide,51,1.0,0.94783,0.0,0.054054,0.324324,0.621622,2
43097149252062194,129.29579281,1.62625934,0.104711,16.2685,9799,501,wide,73,0.99936,1.0,0.010638,0.021277,0.595745,0.37234,3
42045629588855238,135.12052101,1.28727097,0.07139147,16.0482,9560,207,wide,84,0.64527,0.94982,0.010101,0.050505,0.50505,0.434343,3
37493625680066037,37.52286602,-5.68316271,0.1929528,16.5841,8525,201,wide,145,0.10937,0.81232,0.0,0.15534,0.466019,0.378641,3
41645806788313422,359.76791779,0.81406832,0.06109711,15.8415,9469,504,wide,52,0.3154,0.86755,0.08,0.28,0.18,0.46,2
41215085993031084,214.34094197,-0.23801194,0.1688703,16.2222,9371,707,wide,64,0.99851,1.0,0.010638,0.053191,0.606383,0.329787,3
43774594443672729,358.0629675,2.11255545,0.1577953,16.1649,9953,603,wide,47,0.99114,1.0,0.080645,0.032258,0.419355,0.467742,2
42692559037819870,352.38614425,1.44246438,0.08440237,15.8851,9707,508,wide,65,0.92564,0.85195,0.018868,0.018868,0.188679,0.773585,2
42635371548285686,333.20647285,1.00867678,0.1378504,16.2409,9694,505,wide,56,1.0,0.85694,0.0,0.022222,0.377778,0.6,2
41113784894391257,180.37768285,-0.49834976,0.168251,16.7876,9348,605,wide,89,0.93377,0.91992,0.376623,0.116883,0.337662,0.168831,0
43101143571645972,131.23192061,1.98134404,0.1123768,16.1587,9800,203,wide,68,0.66655,0.94854,0.025,0.0875,0.55,0.3375,3
41016877547284317,148.03297528,-1.14279523,0.08339076,16.5554,9326,502,wide,72,0.65191,1.0,0.027027,0.135135,0.531532,0.306306,3
39618019583875882,35.95413261,-2.85720294,0.1742773,16.0799,9008,301,wide,350,0.1134,0.90536,0.528125,0.196875,0.1,0.175,0
42177841567133365,179.292809,1.04954871,0.07773421,16.0528,9590,406,wide,102,0.17082,0.86098,0.77907,0.05814,0.023256,0.139535,0
42090275773897201,149.10965194,0.33501401,0.1596716,16.7623,9570,702,wide,57,0.29363,0.86713,0.074074,0.203704,0.333333,0.388889,2
41579844680586777,337.51981038,-0.30973668,0.08159095,16.0548,9454,506,wide,64,1.0,0.92893,0.027027,0.094595,0.608108,0.27027,3
69595267812313253,230.65937728,42.87579825,0.1090942,16.301,15824,407,wide,103,0.7708,0.9367,0.03,0.03,0.26,0.68,2
41104443340517467,178.19499215,-0.44198311,0.1347846,16.8266,9346,206,wide,104,0.17571,0.88581,0.020833,0.09375,0.354167,0.53125,2
41109369668007857,178.96326462,-1.31202045,0.1416161,16.0664,9347,601,wide,86,0.61441,0.86886,0.506849,0.191781,0.054795,0.246575,0
42266055900426673,208.43834165,0.15846852,0.1132175,15.9533,9610,601,wide,64,0.30891,0.97327,0.892857,0.053571,0.017857,0.035714,0
41025394467436720,151.24284244,-1.21513124,0.08455484,16.8769,9328,301,wide,73,1.0,0.80538,0.0,0.034483,0.448276,0.517241,2
70412733232731006,247.09616318,43.41896187,0.1279273,16.1178,16010,2,wide,101,0.7113,1.0,0.0,0.043103,0.577586,0.37931,3
42085349446411306,148.33459518,1.37582625,0.09478626,16.4779,9569,307,wide,74,0.9507,0.96449,0.024691,0.037037,0.444444,0.493827,2
44197073196707515,140.61128605,3.18008383,0.1741448,16.5341,10049,801,wide,57,0.83243,1.0,0.0,0.024096,0.626506,0.349398,3
70395420219566276,238.48496247,43.64684819,0.1187216,16.2005,16006,203,wide,90,0.71283,0.95957,0.033898,0.135593,0.423729,0.40678,3
70395553363552407,238.28304148,43.46054761,0.07556597,15.9763,16006,302,wide,91,0.97145,0.86542,0.043478,0.043478,0.855072,0.057971,3
43123559005978669,138.19402148,2.67854582,0.153731,16.6458,9805,506,wide,67,0.71275,0.97993,0.017857,0.035714,0.375,0.571429,2
41127107882938281,184.68457876,-0.92846647,0.1200065,16.1825,9351,703,wide,95,1.0,0.82355,0.013889,0.013889,0.458333,0.513889,2
41214252769375734,215.3221856,-0.61737475,0.1382388,16.6579,9371,105,wide,68,0.28532,1.0,0.049383,0.148148,0.469136,0.333333,3
42098522111102906,152.71061476,0.29003827,0.09437585,16.8403,9572,302,wide,81,0.76244,0.91488,0.022727,0.034091,0.670455,0.272727,3
41218917103852431,216.39777093,-1.00599129,0.05522292,16.8851,9372,303,wide,68,0.98645,0.83732,0.030769,0.046154,0.630769,0.292308,3
43695287872546990,331.56546483,1.79535659,0.08474841,15.4907,9935,502,wide,46,0.14967,0.82538,0.702703,0.027027,0.054054,0.216216,0
42314447296950247,224.8436853,0.77902004,0.1058049,15.9898,9621,604,wide,68,0.0,0.93567,0.046875,0.703125,0.015625,0.234375,1
42094398942500492,150.94926425,0.33105477,0.09613974,16.6716,9571,502,wide,65,0.40632,0.87076,0.0,0.0,0.315789,0.684211,2
42701196217056589,355.6121585,0.6327433,0.06006883,16.9487,9709,403,wide,52,0.7906,1.0,0.0,0.0375,0.6,0.3625,3
40066646097819675,187.59713696,-1.62558999,0.071537,15.523,9110,307,wide,76,0.21754,0.9172,0.05,0.075,0.35,0.525,2
41650625741611689,0.81229762,1.1006189,0.09975667,16.253,9470,806,wide,48,0.88104,0.8184,0.02439,0.04878,0.317073,0.609756,2
42076819641357609,144.93159104,0.8732564,0.1511144,16.9153,9567,505,wide,66,0.97406,1.0,0.014706,0.014706,0.691176,0.279412,3
41025128179454665,151.76103004,-0.99745883,0.09265409,16.25,9328,103,wide,70,0.91961,0.83064,0.0,0.017544,0.631579,0.350877,3
41214248474412993,215.46532,-0.70482158,0.189842,16.5521,9371,104,wide,69,1.0,0.90949,0.0,0.018519,0.425926,0.555556,2
45840993404085906,338.28185816,5.16888936,0.1154862,16.0766,10423,104,wide,64,0.34937,0.89653,0.9375,0.020833,0.020833,0.020833,0
41112951670734353,181.47059941,-0.91079072,0.08359831,16.9397,9348,3,wide,91,0.89254,0.95668,0.052632,0.052632,0.596491,0.298246,3
42098118384187385,153.30349282,0.80991521,0.1208882,16.4033,9572,4,wide,83,0.21648,0.85621,0.727273,0.136364,0.015152,0.121212,0
69599511240006040,233.02406751,42.28603575,0.1388454,16.4819,15825,303,wide,92,0.0,0.85506,0.056338,0.464789,0.211268,0.267606,1
43774452709743468,358.2687162,1.79275359,0.166728,16.7817,9953,502,wide,47,0.3621,0.97714,0.820513,0.051282,0.051282,0.076923,0
42639503306822398,335.08378291,1.3948254,0.1458668,15.3482,9695,307,wide,65,0.92588,0.80226,0.085106,0.12766,0.212766,0.574468,2
42279271514794703,212.97634637,1.07003887,0.1469609,16.4303,9613,606,wide,69,1.0,0.89816,0.0,0.019608,0.72549,0.254902,3
40999019073262102,142.46666287,-0.8352917,0.172666,16.7985,9322,304,wide,87,0.13786,0.86346,0.0125,0.1,0.575,0.3125,3
42037112668703346,131.83626589,1.44557572,0.1334694,16.7344,9558,408,wide,97,0.66587,0.91231,0.602273,0.136364,0.113636,0.147727,0
42045629588855241,135.11938835,1.28948806,0.071844,15.9179,9560,207,wide,85,0.78685,1.0,0.016667,0.075,0.508333,0.4,3
41579836090661761,337.66637479,-0.65308102,0.09079984,16.6212,9454,504,wide,73,0.57722,0.87754,0.206349,0.111111,0.111111,0.571429,2
43118456584820529,137.57237957,1.7974229,0.1045696,16.3864,9804,2,wide,86,0.99362,0.99007,0.03,0.0,0.61,0.36,3
41201612680621788,210.11525037,-0.37986372,0.1318131,16.4164,9368,506,wide,60,0.37085,0.92719,0.792453,0.037736,0.037736,0.132075,0
42643493331428100,336.99183979,1.40179227,0.153144,16.7426,9696,8,wide,56,1.0,0.81581,0.028571,0.0,0.828571,0.142857,3
42697219077344124,353.52041009,1.00859837,0.1327516,16.4983,9708,705,wide,51,0.84773,0.97138,0.0,0.061224,0.612245,0.326531,3
42288059017893628,215.89390733,0.81399548,0.094378,16.7355,9615,604,wide,53,0.27659,0.97853,0.05,0.066667,0.433333,0.45,2
40158734491605243,219.22374492,-1.52834774,0.1214338,16.2772,9131,108,wide,52,0.37517,1.0,0.274194,0.080645,0.129032,0.516129,2
40972781118052838,133.27506623,-0.23077018,0.1059132,16.087,9316,407,wide,87,0.55387,0.80338,0.758065,0.145161,0.0,0.096774,0
70417139869181041,249.05684226,43.86506039,0.1335659,16.3443,16011,4,wide,105,0.82823,0.89828,0.0,0.073171,0.256098,0.670732,2
42187024207222456,181.70914363,0.05609242,0.1154424,16.3906,9592,700,wide,97,0.05495,0.85706,0.022472,0.516854,0.146067,0.314607,1
41025536201349683,151.07643841,-1.13431699,0.04227561,14.5855,9328,402,wide,70,0.24395,0.81176,0.698413,0.190476,0.015873,0.095238,0
70409030970929605,243.73021715,43.84742433,0.1119875,16.1524,16009,504,wide,73,1.0,0.85704,0.016949,0.0,0.423729,0.559322,2
40994891609692049,140.48513137,-0.93373409,0.166638,16.9944,9321,503,wide,74,0.96761,1.0,0.01,0.01,0.63,0.35,3
40581629856470907,1.03185128,-0.2542272,0.1867912,16.9716,9227,607,wide,79,1.0,0.90777,0.016949,0.0,0.661017,0.322034,3
43127961347454555,139.69442085,2.84102083,0.1984881,16.8615,9806,507,wide,67,0.18384,0.91857,0.155172,0.431034,0.206897,0.206897,1
42643888468421588,336.50919451,0.71427584,0.1651379,16.7795,9696,304,wide,55,0.83216,1.0,0.014493,0.0,0.652174,0.333333,3
42696931314528293,353.90947006,0.344581,0.193767,16.9068,9708,502,wide,50,0.96014,1.0,0.0,0.06,0.42,0.52,2
42630428040920903,332.46395246,1.14994306,0.1485233,16.9108,9693,106,wide,61,0.89852,0.9198,0.0,0.156863,0.431373,0.411765,3
42644571368223653,335.57000577,0.61600443,0.1415789,16.8164,9696,803,wide,51,0.40398,0.80477,0.138889,0.333333,0.111111,0.416667,2
70409018086029175,243.69569307,43.30525348,0.05974455,16.4256,16009,501,wide,70,0.86416,0.79683,0.016393,0.016393,0.377049,0.590164,2
41135921155824831,187.55863462,-0.16616394,0.1375011,16.4015,9353,707,wide,116,0.98763,1.0,0.008065,0.008065,0.612903,0.370968,3
41205877583140736,211.808244,-0.27123452,0.1622683,16.7287,9369,407,wide,77,0.44092,0.80202,0.709091,0.127273,0.036364,0.127273,0
46883334722190540,332.13777276,6.96982513,0.1646619,16.5504,10660,105,wide,47,0.69386,0.93525,0.021277,0.021277,0.404255,0.553191,2
43114904646865306,135.00621574,2.73335139,0.128664,15.9821,9803,607,wide,80,0.66554,0.98239,0.102804,0.130841,0.373832,0.392523,2
42643626475415754,336.81631692,1.24675081,0.08508491,15.7191,9696,107,wide,58,0.58625,0.85801,0.043478,0.086957,0.347826,0.521739,2
41109094790104991,179.23709411,-1.22487425,0.1269003,16.8344,9347,401,wide,82,0.50383,0.98519,0.045977,0.195402,0.241379,0.517241,2
36411598864144887,30.52858778,-5.98336118,0.1894593,16.6823,8279,108,wide,809,0.0036,1.0,0.011603,0.060127,0.565401,0.362869,3
42644446814173585,335.6550309,1.14930342,0.1357872,16.8269,9696,706,wide,55,1.0,1.0,0.0,0.031746,0.603175,0.365079,3
42709575698244729,359.02775298,0.32675192,0.1104938,16.5085,9711,102,wide,46,0.95376,0.92999,0.0,0.051282,0.74359,0.205128,3
42168766301233585,176.71449918,0.8781077,0.17929,16.8109,9588,205,wide,118,0.69193,0.87577,0.444444,0.277778,0.133333,0.144444,0
41030217715703845,152.13222664,-0.75142515,0.1170835,16.6005,9329,604,wide,67,0.83962,1.0,0.0,0.011236,0.662921,0.325843,3
42683462297080404,349.77527592,0.32012984,0.1284712,16.7552,9705,302,wide,54,0.99003,1.0,0.035088,0.0,0.789474,0.175439,3
42639902738770039,334.48266482,0.78607541,0.06160219,16.7823,9695,604,wide,66,0.60217,0.9747,0.0125,0.0875,0.4125,0.4875,2
42169019704311447,176.23906015,0.0561492,0.092659,16.8073,9588,400,wide,128,0.31849,0.90779,0.036232,0.166667,0.384058,0.413043,2
42177553804329344,179.67747786,0.60231558,0.095214,16.9636,9590,203,wide,93,0.61411,0.8489,0.025974,0.103896,0.25974,0.61039,2
42710280072880920,358.19844798,1.09571227,0.1975242,16.994,9711,606,wide,51,1.0,0.9836,0.0,0.02381,0.738095,0.238095,3
42045333236114364,135.49535745,0.38718058,0.1962836,16.7614,9560,2,wide,86,0.77743,1.0,0.048544,0.029126,0.631068,0.291262,3
41192790817796761,207.28361675,-1.42286991,0.1916557,16.7804,9366,500,wide,71,0.89885,0.88013,0.06383,0.0,0.12766,0.808511,2
43115016316016183,134.77519399,1.65164434,0.1226144,16.6049,9803,701,wide,77,0.34734,0.87098,0.012195,0.097561,0.487805,0.402439,3
41641563360617187,358.18860099,-0.01150757,0.1681739,16.8592,9468,608,wide,65,0.06169,0.82375,0.2,0.1,0.3,0.4,2
40154469589077201,217.5686888,-1.75699886,0.05597835,15.7646,9130,207,wide,75,0.94493,0.81008,0.016393,0.04918,0.655738,0.278689,3
69586188251460248,227.15698314,42.63434262,0.1538851,15.9442,15822,205,wide,87,0.02533,0.91883,0.130435,0.15942,0.217391,0.492754,2
42630432335886595,332.35657474,1.30829063,0.08597855,15.9571,9693,107,wide,60,0.47524,0.91013,0.918367,0.061224,0.0,0.020408,0
41109099085070739,179.31582766,-1.08948663,0.1210996,16.1224,9347,402,wide,85,0.95583,1.0,0.009901,0.009901,0.683168,0.29703,3
69626595303783469,243.74551142,42.62700397,0.06150559,15.6903,15831,805,wide,111,0.89483,0.8341,0.1,0.07,0.34,0.49,2
70417831358911969,247.88046831,43.98869545,0.1116391,16.9918,16011,505,wide,103,1.0,1.0,0.007812,0.007812,0.640625,0.34375,3
41214257064344544,215.29854676,-0.37268631,0.05310893,15.7877,9371,106,wide,60,0.9064,0.88626,0.054545,0.090909,0.545455,0.309091,3
40964122463983967,130.25510403,-0.1249878,0.126486,16.4272,9314,507,wide,83,1.0,0.94834,0.0,0.02439,0.451219,0.52439,2
69591140348743800,228.29849707,42.68445624,0.07515412,15.7788,15823,606,wide,120,0.53085,0.83905,0.40708,0.035398,0.274336,0.283186,0
70412866376724732,246.85655264,43.3364846,0.1296498,16.3915,16010,101,wide,103,0.81474,0.86751,0.360825,0.278351,0.185567,0.175258,0
41650466827825672,0.94359705,0.19814515,0.08611397,16.6806,9470,701,wide,48,1.0,0.83305,0.027778,0.027778,0.361111,0.583333,2
69604063905343452,234.76833484,42.94191831,0.1201076,16.3073,15826,407,wide,109,1.0,1.0,0.007519,0.015038,0.744361,0.233083,3
41588769622616934,340.41921765,-0.82857862,0.106043,15.5575,9456,604,wide,72,0.16861,0.8604,0.435484,0.274194,0.145161,0.145161,0
42063608321956015,140.52186279,0.15093054,0.06945661,15.4689,9564,501,wide,76,0.44512,0.9641,0.15873,0.309524,0.293651,0.238095,1
42177682653343075,179.40307273,0.12566043,0.1073451,16.5959,9590,301,wide,98,0.76682,1.0,0.034483,0.068966,0.503448,0.393103,3
42709854871125992,358.79435041,0.62189671,0.1503339,16.269,9711,303,wide,47,1.0,0.97359,0.073171,0.0,0.585366,0.341463,3
42635229814357315,333.25420067,0.77413115,0.1271121,16.853,9694,404,wide,58,1.0,0.97363,0.0,0.0,0.345455,0.654545,2
44191876286275506,140.12531785,4.24422793,0.100676,16.1462,10048,207,wide,83,0.89938,0.85279,0.0,0.040541,0.621622,0.337838,3
42094128359570546,151.38290014,0.61101073,0.02049355,14.3783,9571,303,wide,60,0.71984,0.90888,0.091954,0.16092,0.413793,0.333333,3
41565959051308528,334.05455842,-0.48628113,0.08832352,15.85,9451,5,wide,75,0.00714,0.8918,0.056338,0.746479,0.084507,0.112676,1
42173838657622664,177.19164288,0.45268965,0.1061688,16.9101,9589,702,wide,109,0.89042,0.99554,0.014493,0.050725,0.528986,0.405797,3
42639632155831259,334.85945008,0.92822284,0.05653917,16.4624,9695,405,wide,68,0.98712,0.85491,0.0,0.0,0.53125,0.46875,3
41645115298571243,0.73314512,0.51128184,0.1956905,16.4016,9469,3,wide,52,0.88828,1.0,0.0,0.015385,0.538462,0.446154,3
41218642225945959,216.86365108,-0.97807519,0.1622799,16.6876,9372,103,wide,61,0.92275,1.0,0.0,0.016129,0.419355,0.564516,2
41215064518194475,214.19901382,-1.0705463,0.1250161,15.592,9371,702,wide,60,0.92823,1.0,0.038961,0.025974,0.662338,0.272727,3
42041205772536098,133.74613082,0.09812713,0.199613,16.9886,9559,201,wide,83,0.90573,0.82671,0.0,0.017544,0.666667,0.315789,3
40040532696657755,178.33038667,-1.72926304,0.1367,16.0396,9104,507,wide,65,0.9665,1.0,0.012195,0.073171,0.426829,0.487805,2
41104851362410638,177.57803294,-0.60872978,0.138491,15.8895,9346,505,wide,104,0.0,0.82507,0.041096,0.191781,0.136986,0.630137,2
70369298228474331,225.79703847,43.34086481,0.1676739,16.368,16000,401,wide,86,0.44279,1.0,0.040541,0.114865,0.472973,0.371622,3
41640867575916281,359.03879196,-0.34262313,0.1791811,16.5941,9468,106,wide,66,1.0,0.97152,0.098039,0.039216,0.352941,0.509804,2
41650612856709258,0.74183953,0.5046414,0.1950949,16.8513,9470,803,wide,45,0.07799,0.87338,0.15625,0.59375,0.0625,0.1875,1
41210005046717550,213.69374206,-0.06919051,0.1933846,16.5573,9370,208,wide,42,0.67043,0.97136,0.435897,0.153846,0.230769,0.179487,0
42103603057416290,153.37605579,0.14790003,0.09289724,16.5777,9573,801,wide,83,0.39709,0.91597,0.6,0.175,0.0875,0.1375,0
43118465174754929,137.57901875,2.18959569,0.096687,15.5623,9804,4,wide,83,0.02363,0.80053,0.028169,0.098592,0.28169,0.591549,2
41108837092070597,179.65725177,-0.47018733,0.08380923,16.8612,9347,205,wide,85,0.67377,0.93457,0.117021,0.010638,0.489362,0.382979,3
42639206954074601,335.34399546,0.46137617,0.1709302,16.8782,9695,102,wide,64,1.0,0.82977,0.022727,0.022727,0.727273,0.227273,3
41148694388562173,192.50325091,-0.60920534,0.1358898,16.5116,9356,405,wide,81,0.91262,1.0,0.194175,0.029126,0.446602,0.330097,3
42631226904837131,331.20846418,0.01774926,0.1425922,16.7941,9693,700,wide,58,0.77366,1.0,0.135593,0.033898,0.644068,0.186441,3
41016886137219015,148.00554026,-0.76803766,0.1390814,16.6522,9326,504,wide,71,0.97673,0.99943,0.103896,0.064935,0.350649,0.480519,2
43110351981531679,133.69566563,1.99207029,0.1286545,16.5148,9802,503,wide,75,0.64884,0.85995,0.015625,0.046875,0.703125,0.234375,3
41575579778054140,336.01007945,-0.52218574,0.07902393,16.0673,9453,605,wide,69,0.01456,0.80423,0.0,0.074074,0.740741,0.185185,3
41645394471443617,0.37712059,0.65830564,0.08823861,15.7586,9469,204,wide,57,1.0,0.87745,0.039216,0.098039,0.607843,0.254902,3
41654315118515507,3.07936374,0.12261912,0.108391,16.9408,9471,301,wide,58,1.0,0.96239,0.0,0.018182,0.272727,0.709091,2
70378090026526346,229.7818908,43.17762615,0.1665865,16.756,16002,400,wide,92,0.31021,0.84816,0.590909,0.060606,0.106061,0.242424,0
69586471719296722,226.71965785,42.89436847,0.1254255,16.4005,15822,407,wide,90,0.33963,0.84925,0.358974,0.230769,0.102564,0.307692,0
41193224609493416,206.73604159,-0.50587958,0.1441382,16.5813,9366,805,wide,69,1.0,0.91824,0.0,0.0,0.888889,0.111111,3
42032968025264518,130.0785455,0.52433753,0.156363,16.6967,9557,603,wide,86,0.60515,1.0,0.030612,0.040816,0.561224,0.367347,3
41197631245936186,208.22129705,-0.20701261,0.1040946,16.9594,9367,807,wide,83,0.93946,0.95991,0.0,0.0,0.705128,0.294872,3
43154336741612711,148.65573497,2.20756506,0.1625589,16.5829,9812,504,wide,73,0.71121,0.82196,0.320755,0.075472,0.301887,0.301887,0
42177682653344280,179.49953282,0.14512006,0.07662292,16.1924,9590,301,wide,96,0.20311,0.96545,0.804124,0.164948,0.0,0.030928,0
42177558099298661,179.57185323,0.76727418,0.07802294,16.3212,9590,204,wide,102,0.97187,0.81271,0.0,0.038462,0.551282,0.410256,3
41209717283916912,214.00969914,-0.50184998,0.1839752,16.474,9370,5,wide,47,0.6469,1.0,0.0,0.048387,0.596774,0.354839,3
70413154139532391,246.29308311,43.87862504,0.1335593,16.4475,16010,304,wide,100,0.9386,0.98854,0.009091,0.018182,0.636364,0.336364,3
42635083785465644,333.55553996,0.37149576,0.1266514,16.5985,9694,302,wide,52,0.82073,1.0,0.052632,0.070175,0.578947,0.298246,3
